Settlement Report Date,09/2025
Report Reference,MMSDO_P_202509_EP113200
Merchant ID,217120000002167096846
External MID,EP113200
Merchant Name,"FEI FEI CRAB RESTAURANT AUSTIN"
Merchant Company Name,FEI FEI CRAB HOUSE SDN BHD

Merchant Monthly Settlement Report Detailed for E-WALLET Payment

No,Settlement Date,Transaction Datetime,Shop/Outlet Name,Shop/Outlet Location,Transaction Reference,Merchant Reference,Transaction Type,Transaction Amount (RM),Commission Amount (RM),Commission GST (RM),Settlement Amount (RM),Payment Details,Settlement Mode
1,02/09/2025,01/09/2025 13:50:12,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250901211212800100171627398773732,20250901TNGDMYNB030OQRvo38583l,DUITNOW_QR_TNGD,192,0,0,192,"",Settlement to Bank T+1
2,02/09/2025,01/09/2025 14:29:42,"FEI FEI CRAB RESTAURANT AUSTIN",,20250901211212800100171956699002234,20250901CIBBMYKL030OQR12843231,DUITNOW_QR_AQC,120.2,0,0,120.2,"",Settlement to Bank T+1
3,02/09/2025,01/09/2025 15:04:47,"FEI FEI CRAB RESTAURANT ECO BOTANIC BRANCH",,20250901211212800100171090198932186,20250901TNGDMYNB030OQRu2l03c22,DUITNOW_QR_TNGD,306.4,0,0,306.4,"",Settlement to Bank T+1
4,02/09/2025,01/09/2025 16:57:09,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250901211212800100171881599042518,20250901TNGDMYNB030OQR3712dbna,DUITNOW_QR_TNGD,135,0,0,135,"",Settlement to Bank T+1
5,02/09/2025,01/09/2025 17:00:41,"FEI FEI CRAB RESTAURANT AUSTIN",,20250901211212800100171435898037190,20250901TNGDMYNB030OQRc4l84rol,DUITNOW_QR_TNGD,20.7,0,0,20.7,"",Settlement to Bank T+1
6,02/09/2025,01/09/2025 18:48:29,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250901211212800100171865599057687,20250901TNGDMYNB030OQRkh1bm161,DUITNOW_QR_TNGD,26.8,0,0,26.8,"dinner",Settlement to Bank T+1
7,02/09/2025,01/09/2025 18:57:12,"FEI FEI CRAB RESTAURANT AUSTIN",,20250901211212800100171693598859941,20250901TNGDMYNB030OQR6399mf75,DUITNOW_QR_TNGD,3,0,0,3,"",Settlement to Bank T+1
8,02/09/2025,01/09/2025 19:55:05,"FEI FEI CRAB RESTAURANT ECO BOTANIC BRANCH",,20250901211212800100171842098449382,20250901HLBBMYKL030OQR39258817,DUITNOW_QR_AQC,5.1,0,0,5.1,"",Settlement to Bank T+1
9,02/09/2025,01/09/2025 20:25:28,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250901211212800100171608499043954,20250901TNGDMYNB030OQRxe786vyc,DUITNOW_QR_TNGD,414.8,0,0,414.8,"",Settlement to Bank T+1
10,02/09/2025,01/09/2025 21:02:42,"FEI FEI CRAB RESTAURANT AUSTIN",,20250901211212800100171714899019352,20250901TNGDMYNB030OQR99b3owkw,DUITNOW_QR_TNGD,144.1,0,0,144.1,"",Settlement to Bank T+1
11,03/09/2025,02/09/2025 12:23:40,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250902211212800100171388598845495,20250902MBBEMYKL030OQR80896797,DUITNOW_QR_AQC,48.1,0,0,48.1,"",Settlement to Bank T+1
12,03/09/2025,02/09/2025 15:12:06,"FEI FEI CRAB RESTAURANT AUSTIN",,20250902211212800100171114598932419,20250902TNGDMYNB030OQR15668j38,DUITNOW_QR_TNGD,6.4,0,0,6.4,"",Settlement to Bank T+1
13,03/09/2025,02/09/2025 18:41:26,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250902211212800100171331498929316,20250902ARBKMYKL030OQR38618674,DUITNOW_QR_AQC,253.8,0,0,253.8,"",Settlement to Bank T+1
14,03/09/2025,02/09/2025 19:39:28,"FEI FEI CRAB RESTAURANT AUSTIN",,20250902211212800100171498099534696,20250902TNGDMYNB030OQRw84t58t1,DUITNOW_QR_TNGD,216.8,0,0,216.8,"",Settlement to Bank T+1
15,03/09/2025,02/09/2025 20:21:08,"FEI FEI CRAB RESTAURANT AUSTIN",,20250902211212800100171467299189570,20250902TNGDMYNB030OQR90xfg9c4,DUITNOW_QR_TNGD,91.2,0,0,91.2,"",Settlement to Bank T+1
16,03/09/2025,02/09/2025 22:00:34,"FEI FEI CRAB RESTAURANT AUSTIN",,20250902211212800100171496099550254,20250902TNGDMYNB030OQRpj497zf8,DUITNOW_QR_TNGD,224.4,0,0,224.4,"",Settlement to Bank T+1
17,03/09/2025,02/09/2025 22:12:32,"FEI FEI CRAB RESTAURANT AUSTIN",,20250902211212800100171389298907801,20250902TNGDMYNB030OQRdno56sdn,DUITNOW_QR_TNGD,68,0,0,68,"",Settlement to Bank T+1
18,03/09/2025,02/09/2025 22:57:01,"FEI FEI CRAB RESTAURANT ECO BOTANIC BRANCH",,20250902211212800100171943498834803,20250902ALPCSGSG031OQR96557813,DUITNOW_QR_AQC_CB,1577.8,0,0,1577.8,"",Settlement to Bank T+1
19,04/09/2025,03/09/2025 17:59:19,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250903211212800100171746399054126,20250903ALPCSGSG031OQR96602659,DUITNOW_QR_AQC_CB,446.6,0,0,446.6,"",Settlement to Bank T+1
20,04/09/2025,03/09/2025 19:06:36,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250903211212800100171152398900091,20250903MBBEMYKL030OQR83356894,DUITNOW_QR_AQC,91.4,0,0,91.4,"",Settlement to Bank T+1
21,04/09/2025,03/09/2025 19:18:05,"FEI FEI CRAB RESTAURANT AUSTIN",,20250903211212800100171101499727316,20250903TNGDMYNB030OQR9jah75f3,DUITNOW_QR_TNGD,551.3,0,0,551.3,"",Settlement to Bank T+1
22,04/09/2025,03/09/2025 20:37:50,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250903211212800100171078698609244,20250903TNGDMYNB030OQR9y4c45vo,DUITNOW_QR_TNGD,127.1,0,0,127.1,"",Settlement to Bank T+1
23,04/09/2025,03/09/2025 20:48:13,"FEI FEI CRAB RESTAURANT AUSTIN",,20250903211212800100171461699296168,20250903TNGDMYNB030OQR355418sg,DUITNOW_QR_TNGD,204.5,0,0,204.5,"",Settlement to Bank T+1
24,04/09/2025,03/09/2025 21:43:18,"FEI FEI CRAB RESTAURANT AUSTIN",,20250903211212800100171477299031685,20250903TNGDMYNB030OQRw2297i16,DUITNOW_QR_TNGD,293,0,0,293,"",Settlement to Bank T+1
25,04/09/2025,03/09/2025 22:36:12,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250903211212800100171703099669331,20250903TNGDMYNB030OQR04qdk376,DUITNOW_QR_TNGD,242.9,0,0,242.9,"",Settlement to Bank T+1
26,04/09/2025,03/09/2025 22:45:34,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250903211212800100171151498913194,20250903TNGDMYNB030OQR5578rq43,DUITNOW_QR_TNGD,3,0,0,3,"",Settlement to Bank T+1
27,05/09/2025,04/09/2025 17:13:53,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250904211212800100171841598757261,20250904UOVBMYKL030OQR09980691,DUITNOW_QR_AQC,132.6,0,0,132.6,"",Settlement to Bank T+1
28,05/09/2025,04/09/2025 18:22:08,"FEI FEI CRAB RESTAURANT AUSTIN",,20250904211212800100171498199748349,20250904TNGDMYNB030OQRc4hhx195,DUITNOW_QR_TNGD,107.7,0,0,107.7,"",Settlement to Bank T+1
29,05/09/2025,04/09/2025 18:28:59,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250904211212800100171920898314724,20250904TNGDMYNB030OQR0ef0p49u,DUITNOW_QR_TNGD,162.4,0,0,162.4,"",Settlement to Bank T+1
30,05/09/2025,04/09/2025 18:57:17,"FEI FEI CRAB RESTAURANT ECO BOTANIC BRANCH",,20250904211212800100171625299141978,20250904TNGDMYNB030OQR73el1h1p,DUITNOW_QR_TNGD,452.2,0,0,452.2,"Fei Fei Crab",Settlement to Bank T+1
31,05/09/2025,04/09/2025 19:18:56,"FEI FEI CRAB RESTAURANT AUSTIN",,20250904211212800100171111099176952,20250904TNGDMYNB030OQRz5531nh9,DUITNOW_QR_TNGD,5.1,0,0,5.1,"",Settlement to Bank T+1
32,05/09/2025,04/09/2025 21:11:30,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250904211212800100171449499399348,20250904TNGDMYNB030OQR443x6z83,DUITNOW_QR_TNGD,160.3,0,0,160.3,"",Settlement to Bank T+1
33,05/09/2025,04/09/2025 21:23:31,"FEI FEI CRAB RESTAURANT ECO BOTANIC BRANCH",,20250904211212800100171268099201595,20250904HLBBMYKL030OQR42227494,DUITNOW_QR_AQC,980.8,0,0,980.8,"",Settlement to Bank T+1
34,05/09/2025,04/09/2025 21:51:53,"FEI FEI CRAB RESTAURANT ECO BOTANIC BRANCH",,20250904211212800100171900199145558,20250904TNGDMYNB030OQR9j2u1z11,DUITNOW_QR_TNGD,443.2,0,0,443.2,"",Settlement to Bank T+1
35,05/09/2025,04/09/2025 22:19:08,"FEI FEI CRAB RESTAURANT AUSTIN",,20250904211212800100171112299194556,20250904TNGDMYNB030OQRr8f04g5x,DUITNOW_QR_TNGD,55.7,0,0,55.7,"",Settlement to Bank T+1
36,05/09/2025,04/09/2025 22:23:30,"FEIFEICRABHOUSERESTAUR",,20250904211212800100171507999317794,20250904MBBEMYKL030OQR85399705,DUITNOW_QR_AQC,406.5,0,0,406.5,"",Settlement to Bank T+1
37,06/09/2025,05/09/2025 12:29:59,"FEI FEI CRAB RESTAURANT AUSTIN",,20250905211212800100171346700393530,20250905TNGDMYNB030OQR5a114sx6,DUITNOW_QR_TNGD,123.6,0,0,123.6,"Amber Lee",Settlement to Bank T+1
38,06/09/2025,05/09/2025 15:03:18,"FEI FEI CRAB RESTAURANT ECO BOTANIC BRANCH",,20250905211212800100171228699782660,20250905TNGDMYNB030OQR9w1wu802,DUITNOW_QR_TNGD,455.7,0,0,455.7,"",Settlement to Bank T+1
39,06/09/2025,05/09/2025 15:50:58,"FEI FEI CRAB RESTAURANT AUSTIN",,20250905211212800100171355398590996,20250905TNGDMYNB030OQRm78suigf,DUITNOW_QR_TNGD,358.1,0,0,358.1,"",Settlement to Bank T+1
40,06/09/2025,05/09/2025 15:57:32,"FEI FEI CRAB RESTAURANT AUSTIN",,20250905211212800100171349100425962,20250905TNGDMYNB030OQRm38cia04,DUITNOW_QR_TNGD,91.2,0,0,91.2,"",Settlement to Bank T+1
41,06/09/2025,05/09/2025 16:11:19,"FEI FEI CRAB RESTAURANT AUSTIN",,20250905211212800100171113399265267,20250905TNGDMYNB030OQRhf15g630,DUITNOW_QR_TNGD,6.4,0,0,6.4,"",Settlement to Bank T+1
42,06/09/2025,05/09/2025 16:51:47,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250905211212800100171274498964833,20250905TNGDMYNB030OQR939b3w5k,DUITNOW_QR_TNGD,471.2,0,0,471.2,"",Settlement to Bank T+1
43,06/09/2025,05/09/2025 17:24:10,"FEI FEI CRAB RESTAURANT AUSTIN",,20250905211212800100171950699464151,20250905TNGDMYNB030OQR73q1god6,DUITNOW_QR_TNGD,127.6,0,0,127.6,"janice",Settlement to Bank T+1
44,06/09/2025,05/09/2025 17:31:49,"FEI FEI CRAB RESTAURANT AUSTIN",,20250905211212800100171208998939388,20250905TNGDMYNB030OQRtflb8e53,DUITNOW_QR_TNGD,256.8,0,0,256.8,"crab",Settlement to Bank T+1
45,06/09/2025,05/09/2025 17:41:32,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250905211212800100171794999401790,20250905CIBBMYKL030OQR06147637,DUITNOW_QR_AQC,252.8,0,0,252.8,"",Settlement to Bank T+1
46,06/09/2025,05/09/2025 17:52:01,"FEI FEI CRAB RESTAURANT AUSTIN",,20250905211212800100171420499869875,20250905TNGDMYNB030OQRr127a3o3,DUITNOW_QR_TNGD,282.5,0,0,282.5,"",Settlement to Bank T+1
47,06/09/2025,05/09/2025 20:54:58,"FEI FEI CRAB RESTAURANT AUSTIN",,20250905211212800100171387899219422,20250905PBBEMYKL030OQR20573740,DUITNOW_QR_AQC,279.7,0,0,279.7,"",Settlement to Bank T+1
48,07/09/2025,06/09/2025 14:58:02,"FEI FEI CRAB RESTAURANT ECO BOTANIC BRANCH",,20250906211212800100171081799547488,20250906MBBEMYKL030OQR72802911,DUITNOW_QR_AQC,100,0,0,100,"",Settlement to Bank T+1
49,07/09/2025,06/09/2025 15:12:29,"FEI FEI CRAB RESTAURANT AUSTIN",,20250906211212800100171621199336058,20250906RHBBMYKL030OQR55829320,DUITNOW_QR_AQC,356.7,0,0,356.7,"",Settlement to Bank T+1
50,07/09/2025,06/09/2025 15:34:48,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250906211212800100171904299323050,20250906TNGDMYNB030OQR36d3256y,DUITNOW_QR_TNGD,154.2,0,0,154.2,"",Settlement to Bank T+1
51,07/09/2025,06/09/2025 17:33:31,"FEIFEICRABHOUSERESTAUR",,20250906211212800100171029099881387,20250906MBBEMYKL030OQR88241249,DUITNOW_QR_AQC,127.6,0,0,127.6,"",Settlement to Bank T+1
52,07/09/2025,06/09/2025 17:38:29,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250906211212800100171253499917897,20250906TNGDMYNB030OQR4orxjx73,DUITNOW_QR_TNGD,381.2,0,0,381.2,"",Settlement to Bank T+1
53,07/09/2025,06/09/2025 17:59:59,"FEI FEI CRAB RESTAURANT AUSTIN",,20250906211212800100171522399561708,20250906TNGDMYNB030OQRfo2lt93e,DUITNOW_QR_TNGD,366.8,0,0,366.8,"TA401",Settlement to Bank T+1
54,07/09/2025,06/09/2025 18:19:58,"FEI FEI CRAB RESTAURANT AUSTIN",,20250906211212800100171526099556585,20250906GXSPMYKL030OQR71759614,DUITNOW_QR_AQC,343.7,0,0,343.7,"",Settlement to Bank T+1
55,07/09/2025,06/09/2025 19:15:39,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250906211212800100171897499251989,20250906TNGDMYNB030OQR2jhpfz79,DUITNOW_QR_TNGD,802.4,0,0,802.4,"",Settlement to Bank T+1
56,07/09/2025,06/09/2025 19:47:02,"FEI FEI CRAB RESTAURANT AUSTIN",,20250906211212800100171848399001521,20250906TNGDMYNB030OQR81e5njkb,DUITNOW_QR_TNGD,510.4,0,0,510.4,"",Settlement to Bank T+1
57,07/09/2025,06/09/2025 19:55:59,"FEI FEI CRAB RESTAURANT AUSTIN",,20250906211212800100171199898982201,20250906PBBEMYKL030OQR19527576,DUITNOW_QR_AQC,167.3,0,0,167.3,"",Settlement to Bank T+1
58,07/09/2025,06/09/2025 20:19:10,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250906211212800100171151799233062,20250906TNGDMYNB030OQRc1u5yp2h,DUITNOW_QR_TNGD,157.3,0,0,157.3,"",Settlement to Bank T+1
59,07/09/2025,06/09/2025 20:29:43,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250906211212800100171896599262775,20250906TNGDMYNB030OQRz84q3pj8,DUITNOW_QR_TNGD,5.3,0,0,5.3,"",Settlement to Bank T+1
60,07/09/2025,06/09/2025 21:16:39,"FEI FEI CRAB RESTAURANT ECO BOTANIC BRANCH",,20250906211212800100171600599608982,20250906TNGDMYNB030OQR01oo5029,DUITNOW_QR_TNGD,493,0,0,493,"",Settlement to Bank T+1
61,07/09/2025,06/09/2025 21:41:31,"FEI FEI CRAB RESTAURANT ECO BOTANIC BRANCH",,20250906211212800100171608899613620,20250906TNGDMYNB030OQR602t413t,DUITNOW_QR_TNGD,381.6,0,0,381.6,"",Settlement to Bank T+1
62,07/09/2025,06/09/2025 21:44:31,"FEI FEI CRAB RESTAURANT AUSTIN",,20250906211212800100171448099624570,20250906TNGDMYNB030OQR8dyj4vc6,DUITNOW_QR_TNGD,418.56,0,0,418.56,"",Settlement to Bank T+1
63,07/09/2025,06/09/2025 22:08:00,"FEI FEI CRAB RESTAURANT AUSTIN",,20250906211212800100171277999106531,20250906CIBBMYKL030OQR07614126,DUITNOW_QR_AQC,392.5,0,0,392.5,"",Settlement to Bank T+1
64,07/09/2025,06/09/2025 22:12:01,"FEI FEI CRAB RESTAURANT AUSTIN",,20250906211212800100171612198370565,20250906TNGDMYNB030OQRx9f73e0p,DUITNOW_QR_TNGD,523.9,0,0,523.9,"",Settlement to Bank T+1
65,07/09/2025,06/09/2025 23:32:22,"FEI FEI CRAB RESTAURANT AUSTIN",,20250906211212800100171885399627203,20250906TNGDMYNB030OQRwrk0bad0,DUITNOW_QR_TNGD,2.95,0,0,2.95,"",Settlement to Bank T+1
66,07/09/2025,06/09/2025 23:36:13,"FEI FEI CRAB RESTAURANT AUSTIN",,20250906211212800100171889399628569,20250906TNGDMYNB030OQRw5f7fqo9,DUITNOW_QR_TNGD,2.99,0,0,2.99,"Tally bill ",Settlement to Bank T+1
67,08/09/2025,07/09/2025 13:17:16,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250907211212800100171315399376539,20250907TPTCCHGU031OQR25622621,DUITNOW_QR_AQC_CB,96.6,0,0,96.6,"",Settlement to Bank T+1
68,08/09/2025,07/09/2025 13:34:05,"FEIFEICRABHOUSERESTAURANT",,20250907211212800100171111699469799,20250907ALPCSGSG031OQR96846021,DUITNOW_QR_AQC_CB,379.1,0,0,379.1,"",Settlement to Bank T+1
69,08/09/2025,07/09/2025 15:49:49,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250907211212800100171936499614698,20250907TNGDMYNB030OQRi4a3418h,DUITNOW_QR_TNGD,133.6,0,0,133.6,"TA263",Settlement to Bank T+1
70,08/09/2025,07/09/2025 16:10:22,"FEI FEI CRAB RESTAURANT AUSTIN",,20250907211212800100171491700064468,20250907TNGDMYNB030OQR201oqd8h,DUITNOW_QR_TNGD,88.3,0,0,88.3,"",Settlement to Bank T+1
71,08/09/2025,07/09/2025 16:25:14,"FEIFEICRABHOUSERESTAUR",,20250907211212800100171058498923676,20250907MBBEMYKL030OQR80800420,DUITNOW_QR_AQC,203.3,0,0,203.3,"",Settlement to Bank T+1
72,08/09/2025,07/09/2025 16:37:38,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250907211212800100171712699655407,20250907UOVBMYKL030OQR00958176,DUITNOW_QR_AQC,218.3,0,0,218.3,"",Settlement to Bank T+1
73,08/09/2025,07/09/2025 17:37:10,"FEI FEI CRAB RESTAURANT AUSTIN",,20250907211212800100171615398448418,20250907TNGDMYNB030OQRdnn745d7,DUITNOW_QR_TNGD,271.2,0,0,271.2,"",Settlement to Bank T+1
74,08/09/2025,07/09/2025 17:47:14,"FEIFEICRABHOUSERESTAUR",,20250907211212800100171935499624411,20250907MBBEMYKL030OQR74631634,DUITNOW_QR_AQC,18.7,0,0,18.7,"",Settlement to Bank T+1
75,08/09/2025,07/09/2025 17:57:12,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250907211212800100171409499913428,20250907TNGDMYNB030OQReqcmvic4,DUITNOW_QR_TNGD,128.3,0,0,128.3,"",Settlement to Bank T+1
76,08/09/2025,07/09/2025 18:39:42,"FEI FEI CRAB RESTAURANT AUSTIN",,20250907211212800100171856099336837,20250907TNGDMYNB030OQRhd7914p2,DUITNOW_QR_TNGD,15.7,0,0,15.7,"",Settlement to Bank T+1
77,08/09/2025,07/09/2025 19:04:38,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250907211212800100171300698710961,20250907TNGDMYNB030OQRn79gho58,DUITNOW_QR_TNGD,632,0,0,632,"",Settlement to Bank T+1
78,08/09/2025,07/09/2025 19:06:50,"FEI FEI CRAB RESTAURANT AUSTIN",,20250907211212800100171216099708998,20250907UOVBMYKL030OQR01001130,DUITNOW_QR_AQC,110.2,0,0,110.2,"",Settlement to Bank T+1
79,08/09/2025,07/09/2025 19:58:51,"FEIFEICRABHOUSERESTAUR",,20250907211212800100171279899200426,20250907MBBEMYKL030OQR74858198,DUITNOW_QR_AQC,155.8,0,0,155.8,"",Settlement to Bank T+1
80,08/09/2025,07/09/2025 20:20:11,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250907211212800100171684899293678,20250907HLBBMYKL030OQR44944916,DUITNOW_QR_AQC,121.9,0,0,121.9,"",Settlement to Bank T+1
81,08/09/2025,07/09/2025 20:29:39,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250907211212800100171877799683251,20250907TNGDMYNB030OQRa5yau400,DUITNOW_QR_TNGD,376.1,0,0,376.1,"",Settlement to Bank T+1
82,08/09/2025,07/09/2025 20:34:34,"FEI FEI CRAB RESTAURANT AUSTIN",,20250907211212800100171567100275295,20250907TNGDMYNB030OQRwpbokmd4,DUITNOW_QR_TNGD,429.8,0,0,429.8,"",Settlement to Bank T+1
83,09/09/2025,08/09/2025 12:25:15,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250908211212800100171415699446085,20250908TNGDMYNB030OQRq95eb3pw,DUITNOW_QR_TNGD,197.1,0,0,197.1,"",Settlement to Bank T+1
84,09/09/2025,08/09/2025 12:28:29,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250908211212800100171417499447273,20250908TNGDMYNB030OQRow7drvv5,DUITNOW_QR_TNGD,3.7,0,0,3.7,"",Settlement to Bank T+1
85,09/09/2025,08/09/2025 13:45:31,"FEI FEI CRAB RESTAURANT AUSTIN",,20250908211212800100171467199806277,20250908TNGDMYNB030OQR0vq4m3mw,DUITNOW_QR_TNGD,252.9,0,0,252.9,"",Settlement to Bank T+1
86,09/09/2025,08/09/2025 15:42:13,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250908211212800100171597499109763,20250908TNGDMYNB030OQR1kk4y6r6,DUITNOW_QR_TNGD,94.9,0,0,94.9,"",Settlement to Bank T+1
87,09/09/2025,08/09/2025 16:10:36,"FEI FEI CRAB RESTAURANT ECO BOTANIC BRANCH",,20250908211212800100171022900093461,20250908TNGDMYNB030OQR6a6didoz,DUITNOW_QR_TNGD,25.1,0,0,25.1,"",Settlement to Bank T+1
88,09/09/2025,08/09/2025 16:58:34,"FEIFEICRABHOUSERESTAURANT",,20250908211212800100171467999826789,20250908HLBBMYKL030OQR45805406,DUITNOW_QR_AQC,551,0,0,551,"",Settlement to Bank T+1
89,09/09/2025,08/09/2025 17:41:57,"FEI FEI CRAB RESTAURANT AUSTIN",,20250908211212800110171821929149572,mnyjnax5,PAYMENT,189,0,0,189,"",Settlement to Bank T+1
90,09/09/2025,08/09/2025 17:58:52,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250908211212800100171745999606399,20250908TNGDMYNB030OQR697tfn9s,DUITNOW_QR_TNGD,471.9,0,0,471.9,"",Settlement to Bank T+1
91,09/09/2025,08/09/2025 18:12:52,"FEI FEI CRAB RESTAURANT AUSTIN",,20250908211212800100171110499616906,20250908TNGDMYNB030OQRn9v27erg,DUITNOW_QR_TNGD,4.2,0,0,4.2,"",Settlement to Bank T+1
92,09/09/2025,08/09/2025 18:17:58,"FEI FEI CRAB RESTAURANT AUSTIN",,20250908211212800100171844599202438,20250908TNGDMYNB030OQRqef0x020,DUITNOW_QR_TNGD,128.6,0,0,128.6,"",Settlement to Bank T+1
93,09/09/2025,08/09/2025 19:06:32,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250908211212800100171444399815775,20250908TNGDMYNB030OQR876i61u8,DUITNOW_QR_TNGD,17.9,0,0,17.9,"",Settlement to Bank T+1
94,09/09/2025,08/09/2025 19:32:24,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250908211212800100171304898823342,20250908CIBBMYKL030OQR15917791,DUITNOW_QR_AQC,241.1,0,0,241.1,"",Settlement to Bank T+1
95,09/09/2025,08/09/2025 20:07:34,"FEI FEI CRAB RESTAURANT AUSTIN",,20250908211212800100171679299781255,20250908TNGDMYNB030OQR51977x73,DUITNOW_QR_TNGD,266.4,0,0,266.4,"",Settlement to Bank T+1
96,09/09/2025,08/09/2025 20:39:38,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250908211212800100171116099629478,20250908TNGDMYNB030OQR163x1486,DUITNOW_QR_TNGD,296.5,0,0,296.5,"",Settlement to Bank T+1
97,09/09/2025,08/09/2025 20:41:17,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250908211212800100171251200160349,20250908TNGDMYNB030OQRq91j7og1,DUITNOW_QR_TNGD,132.8,0,0,132.8,"",Settlement to Bank T+1
