Settlement Report Date,07/2025
Report Reference,MMSDO_P_202507_EP113200
Merchant ID,217120000002167096846
External MID,EP113200
Merchant Name,"FEI FEI CRAB HOUSE RESTAURANT"
Merchant Company Name,FEI FEI CRAB HOUSE SDN BHD

Merchant Monthly Settlement Report Detailed for E-WALLET Payment

No,Settlement Date,Transaction Datetime,Shop/Outlet Name,Shop/Outlet Location,Transaction Reference,Merchant Reference,Transaction Type,Transaction Amount (RM),Commission Amount (RM),Commission GST (RM),Settlement Amount (RM),Payment Details,Settlement Mode
1,02/07/2025,01/07/2025 13:03:35,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250701211212800100171139491495567,20250701HLBBMYKL030OQR00901468,DUITNOW_QR_AQC,152.7,0,0,152.7,"",Settlement to Bank T+1
2,02/07/2025,01/07/2025 13:32:43,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250701211212800100171398092066281,20250701ALPCSGSG031OQR90385560,DUITNOW_QR_AQC_CB,79.9,0,0,79.9,"",Settlement to Bank T+1
3,02/07/2025,01/07/2025 14:41:22,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250701211212800100171754491502006,20250701PBBEMYKL030OQR14451594,DUITNOW_QR_AQC,103,0,0,103,"",Settlement to Bank T+1
4,02/07/2025,01/07/2025 16:49:34,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250701211212800100171293591292152,20250701BOSTMYNB030OQR62864555,DUITNOW_QR_AQC,37.5,0,0,37.5,"",Settlement to Bank T+1
5,02/07/2025,01/07/2025 17:20:14,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250701211212800100171267091784344,20250701TNGDMYNB030OQR55p2v25q,DUITNOW_QR_TNGD,291,0,0,291,"",Settlement to Bank T+1
6,02/07/2025,01/07/2025 18:12:04,"FEI FEI CRAB HOUSE RESTAURANT",,20250701211212800100171025692298502,20250701TNGDMYNB030OQReeb53lw0,DUITNOW_QR_TNGD,354,0,0,354,"",Settlement to Bank T+1
7,02/07/2025,01/07/2025 19:58:54,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250701211212800100171725992190648,20250701MBBEMYKL030OQR75851791,DUITNOW_QR_AQC,118.7,0,0,118.7,"",Settlement to Bank T+1
8,02/07/2025,01/07/2025 20:05:26,"FEI FEI CRAB HOUSE RESTAURANT",,20250701211212800100171513091579077,20250701TNGDMYNB030OQRj78503qo,DUITNOW_QR_TNGD,251.7,0,0,251.7,"",Settlement to Bank T+1
9,02/07/2025,01/07/2025 20:49:01,"FEI FEI CRAB HOUSE RESTAURANT",,20250701211212800100171979491241040,20250701TNGDMYNB030OQR4209hy11,DUITNOW_QR_TNGD,278.3,0,0,278.3,"",Settlement to Bank T+1
10,02/07/2025,01/07/2025 20:49:46,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250701211212800100171324391796247,20250701TNGDMYNB030OQRdd1b3ai2,DUITNOW_QR_TNGD,157.9,0,0,157.9,"",Settlement to Bank T+1
11,02/07/2025,01/07/2025 21:28:16,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250701211212800100171279091549509,20250701TNGDMYNB030OQR32xjq831,DUITNOW_QR_TNGD,172,0,0,172,"",Settlement to Bank T+1
12,02/07/2025,01/07/2025 22:12:46,"FEI FEI CRAB HOUSE RESTAURANT",,20250701211212800100171696691845578,20250701TNGDMYNB030OQRhvqjsh7z,DUITNOW_QR_TNGD,219,0,0,219,"Dinner",Settlement to Bank T+1
13,03/07/2025,02/07/2025 12:03:09,"FEI FEI CRAB HOUSE RESTAURANT",,20250702211212800100171769792327784,20250702TNGDMYNB030OQR9kq91k26,DUITNOW_QR_TNGD,144.4,0,0,144.4,"",Settlement to Bank T+1
14,03/07/2025,02/07/2025 14:25:09,"FEI FEI CRAB HOUSE RESTAURANT",,20250702211212800100171822091972384,20250702TNGDMYNB030OQR4wc9q1sm,DUITNOW_QR_TNGD,15.7,0,0,15.7,"",Settlement to Bank T+1
15,03/07/2025,02/07/2025 16:58:50,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250702211212800100171446992165196,20250702TNGDMYNB030OQRly3d39x1,DUITNOW_QR_TNGD,187.9,0,0,187.9,"",Settlement to Bank T+1
16,03/07/2025,02/07/2025 17:55:54,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250702211212800100171616890919959,20250702TNGDMYNB030OQR5lybs041,DUITNOW_QR_TNGD,122.3,0,0,122.3,"",Settlement to Bank T+1
17,03/07/2025,02/07/2025 19:32:42,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250702211212800100171403492294438,20250702PBBEMYKL030OQR19360532,DUITNOW_QR_AQC,123.2,0,0,123.2,"",Settlement to Bank T+1
18,03/07/2025,02/07/2025 20:00:30,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250702211212800100171867492099962,20250702TNGDMYNB030OQR6z63ah8o,DUITNOW_QR_TNGD,95.8,0,0,95.8,"",Settlement to Bank T+1
19,03/07/2025,02/07/2025 20:02:35,"FEI FEI CRAB HOUSE RESTAURANT",,20250702211212800100171888492102959,20250702TNGDMYNB030OQRc1602tpg,DUITNOW_QR_TNGD,26.7,0,0,26.7,"",Settlement to Bank T+1
20,03/07/2025,02/07/2025 20:24:47,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250702211212800100171436691169199,20250702TNGDMYNB030OQRaa10k013,DUITNOW_QR_TNGD,660.6,0,0,660.6,"",Settlement to Bank T+1
21,03/07/2025,02/07/2025 20:28:52,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250702211212800100171803992269789,20250702TNGDMYNB030OQRr2q616z0,DUITNOW_QR_TNGD,241.1,0,0,241.1,"Ives",Settlement to Bank T+1
22,03/07/2025,02/07/2025 20:35:48,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250702211212800110171993927261103,wjdz6rs5,PAYMENT,258.6,0,0,258.6,"",Settlement to Bank T+1
23,03/07/2025,02/07/2025 20:38:38,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250702211212800100171820592052592,20250702CIBBMYKL030OQR08060538,DUITNOW_QR_AQC,175.2,0,0,175.2,"",Settlement to Bank T+1
24,03/07/2025,02/07/2025 20:39:14,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250702211212800110171991627292499,ml83ms8a,PAYMENT,9,0,0,9,"",Settlement to Bank T+1
25,03/07/2025,02/07/2025 21:00:06,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250702211212800100171113491935312,20250702TNGDMYNB030OQR1k0s70f9,DUITNOW_QR_TNGD,262.7,0,0,262.7,"",Settlement to Bank T+1
26,03/07/2025,02/07/2025 21:00:24,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250702211212800100171111491923348,20250702TNGDMYNB030OQR0wc345j2,DUITNOW_QR_TNGD,192.9,0,0,192.9,"",Settlement to Bank T+1
27,03/07/2025,02/07/2025 21:03:30,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250702211212800100171662891322376,20250702TNGDMYNB030OQRlh1109th,DUITNOW_QR_TNGD,246.1,0,0,246.1,"",Settlement to Bank T+1
28,03/07/2025,02/07/2025 21:26:58,"FEI FEI CRAB HOUSE RESTAURANT",,20250702211212800100171187592733120,20250702CIBBMYKL030OQR08529660,DUITNOW_QR_AQC,115.5,0,0,115.5,"",Settlement to Bank T+1
29,03/07/2025,02/07/2025 23:10:04,"FEI FEI CRAB HOUSE RESTAURANT",,20250702211212800100171867792115857,20250702TNGDMYNB030OQRn777jfjp,DUITNOW_QR_TNGD,399.6,0,0,399.6,"",Settlement to Bank T+1
30,04/07/2025,03/07/2025 12:46:16,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250703211212800100171314391885737,20250703TNGDMYNB030OQRe32787ry,DUITNOW_QR_TNGD,338.6,0,0,338.6,"",Settlement to Bank T+1
31,04/07/2025,03/07/2025 17:43:03,"FEIFEICRABHOUSERESTAUR",,20250703211212800100171042691329412,20250703MBBEMYKL030OQR83187433,DUITNOW_QR_AQC,100,0,0,100,"",Settlement to Bank T+1
32,04/07/2025,03/07/2025 20:43:25,"FEI FEI CRAB HOUSE RESTAURANT",,20250703211212800100171016092022963,20250703TNGDMYNB030OQR51on4v7w,DUITNOW_QR_TNGD,105.1,0,0,105.1,"",Settlement to Bank T+1
33,04/07/2025,03/07/2025 21:56:43,"FEI FEI CRAB HOUSE RESTAURANT",,20250703211212800100171729792419134,20250703TNGDMYNB030OQRdqjw85o1,DUITNOW_QR_TNGD,417,0,0,417,"",Settlement to Bank T+1
34,05/07/2025,04/07/2025 14:05:39,"FEI FEI CRAB HOUSE RESTAURANT",,20250704211212800100171463892312613,20250704TNGDMYNB030OQR15k35e8s,DUITNOW_QR_TNGD,373.5,0,0,373.5,"",Settlement to Bank T+1
35,05/07/2025,04/07/2025 15:01:30,"FEI FEI CRAB HOUSE RESTAURANT",,20250704211212800100171455292021511,20250704TNGDMYNB030OQRjnkqg506,DUITNOW_QR_TNGD,128.3,0,0,128.3,"",Settlement to Bank T+1
36,05/07/2025,04/07/2025 15:07:44,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250704211212800100171629592089205,20250704PBBEMYKL030OQR15073575,DUITNOW_QR_AQC,52.9,0,0,52.9,"",Settlement to Bank T+1
37,05/07/2025,04/07/2025 18:28:22,"FEI FEI CRAB HOUSE RESTAURANT",,20250704211212800100171473392108075,20250704TNGDMYNB030OQR5q1te2sg,DUITNOW_QR_TNGD,146.3,0,0,146.3,"Food",Settlement to Bank T+1
38,05/07/2025,04/07/2025 19:08:05,"FEI FEI CRAB HOUSE RESTAURANT",,20250704211212800100171994491725909,20250704TNGDMYNB030OQRf4vp2pb8,DUITNOW_QR_TNGD,127.27,0,0,127.27,"",Settlement to Bank T+1
39,05/07/2025,04/07/2025 20:37:18,"FEI FEI CRAB HOUSE RESTAURANT",,20250704211212800100171027892645235,20250704TNGDMYNB030OQRcvp6r759,DUITNOW_QR_TNGD,889.6,0,0,889.6,"",Settlement to Bank T+1
40,05/07/2025,04/07/2025 21:19:28,"FEI FEI CRAB HOUSE RESTAURANT",,20250704211212800100171740992187441,20250704TNGDMYNB030OQRoy35pf2c,DUITNOW_QR_TNGD,188.4,0,0,188.4,"",Settlement to Bank T+1
41,05/07/2025,04/07/2025 21:32:46,"FEI FEI CRAB HOUSE RESTAURANT",,20250704211212800100171630792316384,20250704TNGDMYNB030OQReajfmh1o,DUITNOW_QR_TNGD,18.7,0,0,18.7,"",Settlement to Bank T+1
42,05/07/2025,04/07/2025 22:32:43,"FEI FEI CRAB HOUSE RESTAURANT",,20250704211212800100171752291859653,20250704TNGDMYNB030OQRn4kk39n0,DUITNOW_QR_TNGD,117.3,0,0,117.3,"",Settlement to Bank T+1
43,06/07/2025,05/07/2025 12:53:15,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250705211212800100171811292439925,20250705TNGDMYNB030OQRsn39h4p6,DUITNOW_QR_TNGD,15.7,0,0,15.7,"",Settlement to Bank T+1
44,06/07/2025,05/07/2025 17:06:51,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250705211212800100171604292463741,20250705TNGDMYNB030OQR1xw1b5ne,DUITNOW_QR_TNGD,288.3,0,0,288.3,"",Settlement to Bank T+1
45,06/07/2025,05/07/2025 17:31:43,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250705211212800100171794392433980,20250705TNGDMYNB030OQRyre33zy5,DUITNOW_QR_TNGD,5.3,0,0,5.3,"",Settlement to Bank T+1
46,06/07/2025,05/07/2025 17:36:05,"FEI FEI CRAB HOUSE RESTAURANT",,20250705211212800100171850992147054,20250705TNGDMYNB030OQR432gk5y5,DUITNOW_QR_TNGD,99.6,0,0,99.6,"",Settlement to Bank T+1
47,06/07/2025,05/07/2025 17:58:43,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250705211212800100171064992472174,20250705TNGDMYNB030OQRksbpx911,DUITNOW_QR_TNGD,36.9,0,0,36.9,"",Settlement to Bank T+1
48,06/07/2025,05/07/2025 19:20:20,"FEI FEI CRAB HOUSE RESTAURANT",,20250705211212800100171919392259896,20250705TNGDMYNB030OQR6lkr7dtc,DUITNOW_QR_TNGD,237.4,0,0,237.4,"",Settlement to Bank T+1
49,06/07/2025,05/07/2025 19:46:46,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250705211212800100171416092181393,20250705GRABMYNB030OQR63638481,DUITNOW_QR_AQC,116.6,0,0,116.6,"",Settlement to Bank T+1
50,06/07/2025,05/07/2025 20:08:07,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250705211212800100171789892839589,20250705TNGDMYNB030OQR8770fb8i,DUITNOW_QR_TNGD,493.5,0,0,493.5,"",Settlement to Bank T+1
51,06/07/2025,05/07/2025 20:24:01,"FEI FEI CRAB HOUSE RESTAURANT",,20250705211212800100171257692794822,20250705TNGDMYNB030OQRuv70g6zb,DUITNOW_QR_TNGD,409.5,0,0,409.5,"",Settlement to Bank T+1
52,06/07/2025,05/07/2025 20:41:42,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250705211212800100171663791692272,20250705TNGDMYNB030OQRm4lkk0jb,DUITNOW_QR_TNGD,149.5,0,0,149.5,"",Settlement to Bank T+1
53,06/07/2025,05/07/2025 20:59:06,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250705211212800100171083792502968,20250705HLBBMYKL030OQR23665944,DUITNOW_QR_AQC,175.4,0,0,175.4,"",Settlement to Bank T+1
54,06/07/2025,05/07/2025 21:25:14,"FEI FEI CRAB HOUSE RESTAURANT",,20250705211212800100171538892131663,20250705TNGDMYNB030OQR862p71h4,DUITNOW_QR_TNGD,272.1,0,0,272.1,"",Settlement to Bank T+1
55,06/07/2025,05/07/2025 21:32:22,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250705211212800100171698192318858,20250705MBBEMYKL030OQR86625133,DUITNOW_QR_AQC,644.3,0,0,644.3,"",Settlement to Bank T+1
56,06/07/2025,05/07/2025 21:51:07,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250705211212800100171569593065333,20250705TNGDMYNB030OQRl0nbb7yl,DUITNOW_QR_TNGD,112.6,0,0,112.6,"",Settlement to Bank T+1
57,06/07/2025,05/07/2025 22:18:24,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250705211212800100171834392357983,20250705TNGDMYNB030OQR7lmy581j,DUITNOW_QR_TNGD,323.2,0,0,323.2,"",Settlement to Bank T+1
58,06/07/2025,05/07/2025 22:48:50,"FEI FEI CRAB HOUSE RESTAURANT",,20250705211212800100171182893099338,20250705TNGDMYNB030OQR7y0b3l5z,DUITNOW_QR_TNGD,165.4,0,0,165.4,"",Settlement to Bank T+1
59,07/07/2025,06/07/2025 12:37:18,"FEI FEI CRAB HOUSE RESTAURANT",,20250706211212800100171554791721812,20250706TNGDMYNB030OQRhn808h34,DUITNOW_QR_TNGD,186.8,0,0,186.8,"",Settlement to Bank T+1
60,07/07/2025,06/07/2025 14:54:59,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250706211212800100171706092947744,20250706TNGDMYNB030OQRx543kun6,DUITNOW_QR_TNGD,66.9,0,0,66.9,"",Settlement to Bank T+1
61,07/07/2025,06/07/2025 15:32:16,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250706211212800100171372992751403,20250706TNGDMYNB030OQR1m38mse3,DUITNOW_QR_TNGD,5.3,0,0,5.3,"",Settlement to Bank T+1
62,07/07/2025,06/07/2025 17:17:39,"FEI FEI CRAB HOUSE RESTAURANT",,20250706211212800100171143992653020,20250706TNGDMYNB030OQR73b15mk1,DUITNOW_QR_TNGD,261.7,0,0,261.7,"",Settlement to Bank T+1
63,07/07/2025,06/07/2025 17:46:36,"FEI FEI CRAB HOUSE RESTAURANT",,20250706211212800100171631292553523,20250706TNGDMYNB030OQR87f8dl33,DUITNOW_QR_TNGD,64.5,0,0,64.5,"",Settlement to Bank T+1
64,07/07/2025,06/07/2025 18:16:00,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250706211212800100171134792145084,20250706TNGDMYNB030OQR625fi96t,DUITNOW_QR_TNGD,156.8,0,0,156.8,"",Settlement to Bank T+1
65,07/07/2025,06/07/2025 18:30:57,"FEI FEI CRAB HOUSE RESTAURANT",,20250706211212800100171638092545998,20250706TNGDMYNB030OQRp0f5zyxz,DUITNOW_QR_TNGD,92.5,0,0,92.5,"",Settlement to Bank T+1
66,07/07/2025,06/07/2025 19:23:44,"FEI FEI CRAB HOUSE RESTAURANT",,20250706211212800100171148092661561,20250706TNGDMYNB030OQRex4mxzt6,DUITNOW_QR_TNGD,101.6,0,0,101.6,"",Settlement to Bank T+1
67,07/07/2025,06/07/2025 19:45:47,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250706211212800100171465492609036,20250706TNGDMYNB030OQR640x4664,DUITNOW_QR_TNGD,215.1,0,0,215.1,"",Settlement to Bank T+1
68,07/07/2025,06/07/2025 20:17:19,"FEI FEI CRAB HOUSE RESTAURANT",,20250706211212800100171097192516984,20250706TNGDMYNB030OQRs5s2i0q1,DUITNOW_QR_TNGD,549.4,0,0,549.4,"",Settlement to Bank T+1
69,07/07/2025,06/07/2025 20:23:09,"FEI FEI CRAB HOUSE RESTAURANT",,20250706211212800100171207692129464,20250706TNGDMYNB030OQRnio5wck0,DUITNOW_QR_TNGD,21.2,0,0,21.2,"",Settlement to Bank T+1
70,07/07/2025,06/07/2025 21:01:26,"FEI FEI CRAB HOUSE RESTAURANT",,20250706211212800100171367592060311,20250706TNGDMYNB030OQRfi739dw6,DUITNOW_QR_TNGD,117.9,0,0,117.9,"",Settlement to Bank T+1
71,07/07/2025,06/07/2025 21:04:21,"FEI FEI CRAB HOUSE RESTAURANT",,20250706211212800100171756292119191,20250706GXSPMYKL030OQR45297314,DUITNOW_QR_AQC,399.9,0,0,399.9,"",Settlement to Bank T+1
72,07/07/2025,06/07/2025 21:07:38,"FEI FEI CRAB HOUSE RESTAURANT",,20250706211212800100171058191872260,20250706GXSPMYKL030OQR13975352,DUITNOW_QR_AQC,18,0,0,18,"",Settlement to Bank T+1
73,07/07/2025,06/07/2025 21:12:43,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250706211212800100171692492430535,20250706MBBEMYKL030OQR88060162,DUITNOW_QR_AQC,134.7,0,0,134.7,"",Settlement to Bank T+1
74,07/07/2025,06/07/2025 21:23:39,"FEI FEI CRAB HOUSE RESTAURANT",,20250706211212800100171384892391999,20250706TNGDMYNB030OQRy52ir62d,DUITNOW_QR_TNGD,160.3,0,0,160.3,"",Settlement to Bank T+1
75,07/07/2025,06/07/2025 21:44:47,"FEI FEI CRAB HOUSE RESTAURANT",,20250706211212800100171994492007479,20250706CIBBMYKL030OQR07130145,DUITNOW_QR_AQC,126.6,0,0,126.6,"",Settlement to Bank T+1
76,07/07/2025,06/07/2025 22:46:08,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250706211212800100171117192416511,20250706PBBEMYKL030OQR22404855,DUITNOW_QR_AQC,423.8,0,0,423.8,"",Settlement to Bank T+1
77,07/07/2025,06/07/2025 23:05:02,"FEI FEI CRAB HOUSE RESTAURANT",,20250706211212800100171798892585807,20250706TNGDMYNB030OQR4n2qdghj,DUITNOW_QR_TNGD,130,0,0,130,"",Settlement to Bank T+1
78,08/07/2025,07/07/2025 13:35:20,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250707211212800100171895992361236,20250707TNGDMYNB030OQRw503y26o,DUITNOW_QR_TNGD,210.9,0,0,210.9,"",Settlement to Bank T+1
79,08/07/2025,07/07/2025 16:34:35,"FEI FEI CRAB HOUSE RESTAURANT",,20250707211212800100171207192212733,20250707TNGDMYNB030OQRe2u3mv84,DUITNOW_QR_TNGD,163.9,0,0,163.9,"",Settlement to Bank T+1
80,08/07/2025,07/07/2025 17:50:56,"FEI FEI CRAB HOUSE RESTAURANT",,20250707211212800100171007292861464,20250707PBBEMYKL030OQR17551812,DUITNOW_QR_AQC,220.6,0,0,220.6,"",Settlement to Bank T+1
81,08/07/2025,07/07/2025 20:04:28,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250707211212800100171525392661984,20250707TNGDMYNB030OQR7ilt1ebt,DUITNOW_QR_TNGD,126.2,0,0,126.2,"Dinner",Settlement to Bank T+1
82,08/07/2025,07/07/2025 20:05:24,"FEI FEI CRAB HOUSE RESTAURANT",,20250707211212800100171865092691817,20250707TNGDMYNB030OQRs7kl771g,DUITNOW_QR_TNGD,247.1,0,0,247.1,"",Settlement to Bank T+1
83,08/07/2025,07/07/2025 20:19:50,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250707211212800100171492093047557,20250707TNGDMYNB030OQRf537d1y3,DUITNOW_QR_TNGD,451.5,0,0,451.5,"",Settlement to Bank T+1
84,08/07/2025,07/07/2025 22:40:59,"FEI FEI CRAB HOUSE RESTAURANT",,20250707211212800100171725292919752,20250707TNGDMYNB030OQR63pimd69,DUITNOW_QR_TNGD,375.7,0,0,375.7,"",Settlement to Bank T+1
85,09/07/2025,08/07/2025 12:51:22,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250708211212800100171467292791216,20250708TNGDMYNB030OQRpofqzeue,DUITNOW_QR_TNGD,17.9,0,0,17.9,"",Settlement to Bank T+1
86,09/07/2025,08/07/2025 15:20:38,"FEI FEI CRAB HOUSE RESTAURANT",,20250708211212800100171718792784167,20250708TNGDMYNB030OQRm3d51og0,DUITNOW_QR_TNGD,810,0,0,810,"",Settlement to Bank T+1
87,09/07/2025,08/07/2025 16:31:11,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250708211212800100171032892616134,20250708TNGDMYNB030OQRew6dp4b7,DUITNOW_QR_TNGD,247.4,0,0,247.4,"d-2-11 villa hijauan",Settlement to Bank T+1
88,09/07/2025,08/07/2025 18:45:45,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250708211212800100171896692502906,20250708TNGDMYNB030OQRg995q370,DUITNOW_QR_TNGD,73.2,0,0,73.2,"",Settlement to Bank T+1
89,09/07/2025,08/07/2025 19:05:44,"FEI FEI CRAB HOUSE RESTAURANT",,20250708211212800100171246191844700,20250708TNGDMYNB030OQR9y63nz95,DUITNOW_QR_TNGD,265.3,0,0,265.3,"",Settlement to Bank T+1
90,09/07/2025,08/07/2025 19:12:40,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250708211212800100171127592596065,20250708TNGDMYNB030OQR8gkcc498,DUITNOW_QR_TNGD,554.5,0,0,554.5,"",Settlement to Bank T+1
91,09/07/2025,08/07/2025 19:39:04,"FEI FEI CRAB HOUSE RESTAURANT",,20250708211212800100171978892072340,20250708TNGDMYNB030OQR4p6p15e8,DUITNOW_QR_TNGD,334.5,0,0,334.5,"",Settlement to Bank T+1
92,09/07/2025,08/07/2025 19:58:43,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250708211212800100171087592838841,20250708TNGDMYNB030OQR2yz35h4j,DUITNOW_QR_TNGD,261.6,0,0,261.6,"",Settlement to Bank T+1
93,09/07/2025,08/07/2025 20:25:41,"FEI FEI CRAB HOUSE RESTAURANT",,20250708211212800100171878892784520,20250708TNGDMYNB030OQR428p566b,DUITNOW_QR_TNGD,4.2,0,0,4.2,"",Settlement to Bank T+1
94,09/07/2025,08/07/2025 20:44:00,"FEI FEI CRAB HOUSE RESTAURANT",,20250708211212800100171875592784754,20250708TNGDMYNB030OQRv8o6m6vi,DUITNOW_QR_TNGD,4.2,0,0,4.2,"",Settlement to Bank T+1
95,09/07/2025,08/07/2025 21:01:33,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250708211212800100171781593182869,20250708HLBBMYKL030OQR37508786,DUITNOW_QR_AQC,155.7,0,0,155.7,"",Settlement to Bank T+1
96,09/07/2025,08/07/2025 21:32:15,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250708211212800100171384692614672,20250708TNGDMYNB030OQRysb65031,DUITNOW_QR_TNGD,121.1,0,0,121.1,"",Settlement to Bank T+1
97,09/07/2025,08/07/2025 21:39:24,"FEI FEI CRAB HOUSE RESTAURANT",,20250708211212800100171919792616081,20250708TNGDMYNB030OQRd2fe9m1f,DUITNOW_QR_TNGD,279.1,0,0,279.1,"",Settlement to Bank T+1
98,10/07/2025,09/07/2025 13:04:13,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250709211212800100171419692590199,20250709TNGDMYNB030OQR0818c1s7,DUITNOW_QR_TNGD,167.4,0,0,167.4,"",Settlement to Bank T+1
99,10/07/2025,09/07/2025 13:43:39,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250709211212800100171469692903100,20250709TNGDMYNB030OQRusb664e4,DUITNOW_QR_TNGD,244.9,0,0,244.9,"",Settlement to Bank T+1
100,10/07/2025,09/07/2025 14:36:00,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250709211212800100171432791968395,20250709TPTCCHGU031OQR30674323,DUITNOW_QR_AQC_CB,446,0,0,446,"",Settlement to Bank T+1
101,10/07/2025,09/07/2025 14:40:07,"FEI FEI CRAB HOUSE RESTAURANT",,20250709211212800100171683892541349,20250709TNGDMYNB030OQRn5sp3u6w,DUITNOW_QR_TNGD,116.9,0,0,116.9,"Mikisoong",Settlement to Bank T+1
102,10/07/2025,09/07/2025 16:59:20,"FEIFEICRABHOUSERESTAUR",,20250709211212800100171361692367496,20250709MBBEMYKL030OQR83404985,DUITNOW_QR_AQC,231.1,0,0,231.1,"",Settlement to Bank T+1
103,10/07/2025,09/07/2025 17:18:16,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250709211212800100171976592168240,20250709RHBBMYKL030OQR54663756,DUITNOW_QR_AQC,556,0,0,556,"",Settlement to Bank T+1
104,10/07/2025,09/07/2025 17:22:52,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250709211212800100171476192719296,20250709CIBBMYKL030OQR05422353,DUITNOW_QR_AQC,231.3,0,0,231.3,"",Settlement to Bank T+1
105,10/07/2025,09/07/2025 18:46:04,"FEI FEI CRAB HOUSE RESTAURANT",,20250709211212800100171888992921670,20250709TNGDMYNB030OQRu0oo24ix,DUITNOW_QR_TNGD,92.3,0,0,92.3,"",Settlement to Bank T+1
106,10/07/2025,09/07/2025 18:54:21,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250709211212800100171506792859777,20250709TPTCCHGU031OQR98925620,DUITNOW_QR_AQC_CB,169.9,0,0,169.9,"",Settlement to Bank T+1
107,10/07/2025,09/07/2025 18:57:57,"FEI FEI CRAB HOUSE RESTAURANT",,20250709211212800100171102493383756,20250709CIBBMYKL030OQR06275238,DUITNOW_QR_AQC,131.6,0,0,131.6,"",Settlement to Bank T+1
108,10/07/2025,09/07/2025 20:10:13,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250709211212800100171224993232374,20250709TNGDMYNB030OQR623d427i,DUITNOW_QR_TNGD,15.7,0,0,15.7,"",Settlement to Bank T+1
109,10/07/2025,09/07/2025 20:35:07,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250709211212800100171631892894093,20250709TNGDMYNB030OQRj3878tt1,DUITNOW_QR_TNGD,168.7,0,0,168.7,"ambersiam",Settlement to Bank T+1
110,10/07/2025,09/07/2025 21:15:23,"FEI FEI CRAB RESTAURANT SUTERA BRANCH",,20250709211212800100171458492665814,20250709GRABMYNB030OQR63792387,DUITNOW_QR_AQC,994.8,0,0,994.8,"",Settlement to Bank T+1
